frame_count,end_process_time
2706000,1746786726.4942586
2715000,1746786726.5639489
2721000,1746786726.637797
2727000,1746786726.707256
2733000,1746786726.7781687
2742000,1746786726.85169
2748000,1746786726.9301794
2751000,1746786727.0113156
2760000,1746786727.0838854
2766000,1746786727.156158
2775000,1746786727.2306588
2784000,1746786727.3043964
2787000,1746786727.3780477
2793000,1746786727.4551816
2802000,1746786727.527107
2811000,1746786727.6029644
2817000,1746786727.6768854
2823000,1746786727.7501566
2829000,1746786727.8326635
2832000,1746786727.9082012
2841000,1746786727.9831898
2850000,1746786728.0560074
2856000,1746786728.128833
2862000,1746786728.200234
2868000,1746786728.2747388
2874000,1746786728.346854
2880000,1746786728.420381
2889000,1746786728.4910011
2892000,1746786728.562903
2901000,1746786728.6375768
2907000,1746786728.7098598
2916000,1746786728.7808363
2922000,1746786728.8511271
2928000,1746786728.927424
2931000,1746786729.0091596
2940000,1746786729.0855181
2949000,1746786729.159546
2955000,1746786729.232413
2961000,1746786729.3060882
2970000,1746786729.3863876
2976000,1746786729.4608464
2982000,1746786729.53659
2988000,1746786729.6206958
2997000,1746786729.6967998
3003000,1746786729.7720714
3009000,1746786729.849929
3015000,1746786729.92849
3024000,1746786730.0021534
3033000,1746786730.0747752
3036000,1746786730.1474016
3042000,1746786730.2218497
3051000,1746786730.3138773
3060000,1746786730.400185
3069000,1746786730.487741
3075000,1746786730.5673895
3081000,1746786730.6385732
3090000,1746786730.725226
3096000,1746786730.7993603
3102000,1746786730.874065
3108000,1746786730.9501646
3117000,1746786731.0215924
3123000,1746786731.0925362
3126000,1746786731.1627166
3135000,1746786731.2383897
3141000,1746786731.3115642
3147000,1746786731.389238
3156000,1746786731.5850332
3174000,1746786731.6552973
3180000,1746786731.7270901
3183000,1746786731.7973511
3189000,1746786731.870957
3198000,1746786731.9507914
3204000,1746786732.0235753
3213000,1746786732.0955985
3219000,1746786732.1767936
3228000,1746786732.2488878
3234000,1746786732.3207254
3240000,1746786732.3929904
3246000,1746786732.4395938
3249000,1746786732.510097
3255000,1746786732.583934
3264000,1746786732.6570804
3267000,1746786732.7304301
3273000,1746786732.8035269
3282000,1746786732.8822513
3288000,1746786732.9545474
3294000,1746786733.0308561
3300000,1746786733.1047692
3309000,1746786733.179748
3315000,1746786733.2504263
3324000,1746786733.3239138
3327000,1746786733.3952394
3336000,1746786733.4650166
3342000,1746786733.5366495
3351000,1746786733.6061835
3357000,1746786733.6752014
3363000,1746786733.746696
3369000,1746786733.8198504
3375000,1746786733.8683152
3378000,1746786733.9421086
3384000,1746786734.022474
3393000,1746786734.0985322
3399000,1746786734.1756866
3405000,1746786734.2486427
3411000,1746786734.3197217
3417000,1746786734.391509
3423000,1746786734.4617162
3432000,1746786734.532952
3435000,1746786734.6129823
3444000,1746786734.6870017
3450000,1746786734.757541
3459000,1746786734.8232932
3465000,1746786734.8927598
3471000,1746786734.963851
3474000,1746786735.0441105
3486000,1746786735.1199765
3492000,1746786735.2202055
3501000,1746786735.298276
3507000,1746786735.3831058
3516000,1746786735.4511957
3522000,1746786735.519988
3525000,1746786735.5901506
3531000,1746786735.659096
3540000,1746786735.7302313
3546000,1746786735.79941
3552000,1746786735.8685358
3558000,1746786735.9416313
3564000,1746786736.0115926
3573000,1746786736.0622995
3576000,1746786736.1304374
3579000,1746786736.1809232
3585000,1746786736.2576199
3594000,1746786736.32943
3600000,1746786736.4083164
3609000,1746786736.483366
3615000,1746786736.5512042
3618000,1746786736.629659
3627000,1746786736.7002237
3633000,1746786736.7724347
3639000,1746786736.8420577
3645000,1746786736.9252577
3654000,1746786736.996813
3660000,1746786737.0606112
3663000,1746786737.1330676
3672000,1746786737.2093549
3681000,1746786737.289008
3687000,1746786737.3625832
3690000,1746786737.4349053
3696000,1746786737.5084763
3705000,1746786737.5800664
3714000,1746786737.6555507
3720000,1746786737.7301865
3726000,1746786737.8109775
3732000,1746786737.8862014
3738000,1746786737.935389
3744000,1746786738.0159016
3753000,1746786738.0895743
3759000,1746786738.1608956
3765000,1746786738.2368884
3774000,1746786738.310135
3777000,1746786738.3853862
3783000,1746786738.471927
3792000,1746786738.5519156
3801000,1746786738.6322074
3804000,1746786738.7019517
3813000,1746786738.7741911
3819000,1746786738.8484297
3825000,1746786738.9231224
3831000,1746786738.997879
3840000,1746786739.0675836
3846000,1746786739.1482732
3855000,1746786739.2205324
3861000,1746786739.3001854
3864000,1746786739.3753722
3870000,1746786739.4511158
3882000,1746786739.5334797
3891000,1746786739.6054292
3897000,1746786739.6785984
3900000,1746786739.7502153
3909000,1746786739.8281233
3915000,1746786739.903381
3921000,1746786739.9812672
3930000,1746786740.0550287
3936000,1746786740.1283953
3942000,1746786740.199923
3948000,1746786740.2775397
3954000,1746786740.3552554
3963000,1746786740.4296217
3972000,1746786740.502496
3975000,1746786740.5759587
3981000,1746786740.6217132
3984000,1746786740.664478
3990000,1746786740.7338035
3999000,1746786740.807574
4005000,1746786740.888496
4008000,1746786740.9726691
4020000,1746786741.0488927
4026000,1746786741.1229386
4032000,1746786741.2009704
4038000,1746786741.2752788
4047000,1746786741.3534093
4053000,1746786741.432891
4062000,1746786741.527976
4068000,1746786741.609196
4074000,1746786741.6831098
4083000,1746786741.7593944
4086000,1746786741.8326964
4095000,1746786741.907767
4101000,1746786741.9803815
4110000,1746786742.0536492
4116000,1746786742.1240714
4119000,1746786742.197078
4128000,1746786742.2686226
4137000,1746786742.351034
4143000,1746786742.4329176
4152000,1746786742.5021002
4155000,1746786742.5868664
4164000,1746786742.658079
4170000,1746786742.7331614
4176000,1746786742.807227
4182000,1746786742.8832743
4188000,1746786742.9582744
4197000,1746786743.0409095
4203000,1746786743.1153936
4209000,1746786743.1942403
4218000,1746786743.2652123
4224000,1746786743.3380497
4230000,1746786743.4141989
4236000,1746786743.483964
4242000,1746786743.5554373
4251000,1746786743.6332362
4257000,1746786743.7075913
4263000,1746786743.7831595
4269000,1746786743.8596954
4278000,1746786743.935677
4284000,1746786744.0081334
4293000,1746786744.0837111
4299000,1746786744.1531851
4305000,1746786744.2380092
4314000,1746786744.3185825
4320000,1746786744.3930361
4326000,1746786744.4650786
4332000,1746786744.515033
4338000,1746786744.6021428
4344000,1746786744.6764324
4347000,1746786744.7503743
4359000,1746786744.8423529
4365000,1746786744.9157426
4371000,1746786744.9871535
4377000,1746786745.0579474
4383000,1746786745.1303031
4392000,1746786745.2039092
4401000,1746786745.2847333
4404000,1746786745.3605459
4413000,1746786745.4328985
4419000,1746786745.5053947
4428000,1746786745.5771163
4434000,1746786745.6648426
4440000,1746786745.7454824
4446000,1746786745.8249621
4455000,1746786745.8985648
4461000,1746786745.973998
4467000,1746786746.048006
4476000,1746786746.125208
4479000,1746786746.2123775
4488000,1746786746.284214
4494000,1746786746.356098
4503000,1746786746.4290948
4509000,1746786746.5149689
4515000,1746786746.5927958
4521000,1746786746.6641676
4527000,1746786746.7382116
4536000,1746786746.8132076
4545000,1746786746.8819542
4548000,1746786746.964385
4554000,1746786747.01004
4560000,1746786747.081609
4566000,1746786747.1551383
4575000,1746786747.2280462
4581000,1746786747.301242
4587000,1746786747.3752253
4596000,1746786747.4520662
4602000,1746786747.5272832
4608000,1746786747.6034114
4614000,1746786747.6770508
4620000,1746786747.7507272
4626000,1746786747.8261995
4632000,1746786747.901384
4641000,1746786747.9800653
4644000,1746786748.053811
4656000,1746786748.139084
4659000,1746786748.213047
4671000,1746786748.298022
4674000,1746786748.3734863
4683000,1746786748.4461188
4692000,1746786748.5209405
4695000,1746786748.6029012
4704000,1746786748.6769416
4710000,1746786748.7518566
4716000,1746786748.8426673
4728000,1746786748.9177823
4731000,1746786748.9912934
4734000,1746786749.06508
4746000,1746786749.1409883
4752000,1746786749.2118418
4761000,1746786749.2839804
4764000,1746786749.3564212
4773000,1746786749.429412
4779000,1746786749.5031745
4788000,1746786749.5772579
4791000,1746786749.6539075
4800000,1746786749.7286232
4806000,1746786749.8023145
4812000,1746786749.879571
4818000,1746786749.955625
4827000,1746786750.0298743
4833000,1746786750.1020052
4836000,1746786750.1771605
4845000,1746786750.264248
4854000,1746786750.3401384
4863000,1746786750.425001
4872000,1746786750.4982636
4875000,1746786750.5919557
4884000,1746786750.6693923
4893000,1746786750.7432547
4899000,1746786750.8167975
4905000,1746786750.89134
4911000,1746786750.9666057
4917000,1746786751.0383768
4923000,1746786751.1122842
4929000,1746786751.1862566
4935000,1746786751.2642162
4944000,1746786751.3370256
4950000,1746786751.409991
4956000,1746786751.4848933
4965000,1746786751.558128
4971000,1746786751.6306958
4980000,1746786751.700664
4983000,1746786751.780901
4989000,1746786751.8591967
4998000,1746786751.9376945
5007000,1746786752.0116563
5013000,1746786752.0873675
5016000,1746786752.1612122
5025000,1746786752.2356749
5034000,1746786752.3053901
5037000,1746786752.380979
5046000,1746786752.4560978
5052000,1746786752.527538
5058000,1746786752.5999362
5067000,1746786752.6719177
5070000,1746786752.758128
5079000,1746786752.8354294
5085000,1746786752.9105313
5091000,1746786752.9873576
5100000,1746786753.0609555
5106000,1746786753.1448374
5112000,1746786753.217407
5121000,1746786753.2879086
5124000,1746786753.3643377
5133000,1746786753.436565
5142000,1746786753.5140402
5148000,1746786753.588367
5154000,1746786753.6628985
5163000,1746786753.7340953
5166000,1746786753.8092778
5175000,1746786753.8886085
5181000,1746786753.9621
5187000,1746786754.0346558
5193000,1746786754.1099265
5202000,1746786754.1815093
5208000,1746786754.2595375
5211000,1746786754.3363152
5220000,1746786754.4079626
5229000,1746786754.486691
5235000,1746786754.564248
5241000,1746786754.6467493
5247000,1746786754.7226596
5256000,1746786754.800578
5262000,1746786754.8740737
5268000,1746786754.9512694
5274000,1746786755.0266654
5280000,1746786755.1051068
5292000,1746786755.1793673
5298000,1746786755.254753
5304000,1746786755.3280797
5310000,1746786755.39995
5316000,1746786755.4755552
5322000,1746786755.5542378
5328000,1746786755.629581
5337000,1746786755.7028387
5346000,1746786755.7829585
5352000,1746786755.8561652
5355000,1746786755.931593
5361000,1746786756.0067377
5370000,1746786756.0802786
5376000,1746786756.1546445
5382000,1746786756.229691
5391000,1746786756.3032248
5400000,1746786756.3740985
5403000,1746786756.4542818
5412000,1746786756.5273936
5418000,1746786756.6006808
5424000,1746786756.670926
5430000,1746786756.7418077
5439000,1746786756.8177664
5445000,1746786756.8910105
5451000,1746786756.9728453
5460000,1746786757.0511158
5466000,1746786757.1272285
5472000,1746786757.2047837
5478000,1746786757.2876403
5487000,1746786757.3623686
5493000,1746786757.4514241
5499000,1746786757.527004
5508000,1746786757.603943
5514000,1746786757.6748316
5520000,1746786757.7511709
5529000,1746786757.8362923
5535000,1746786757.9123654
5541000,1746786757.986008
5550000,1746786758.059213
5556000,1746786758.1322591
5562000,1746786758.2091832
5568000,1746786758.2911952
5577000,1746786758.3774116
5586000,1746786758.4555357
5592000,1746786758.5429416
5601000,1746786758.621174
5607000,1746786758.6942928
5610000,1746786758.7728755
5619000,1746786758.8449976
5628000,1746786758.9207983
5634000,1746786758.9932032
5640000,1746786759.0844219
5646000,1746786759.1598296
5655000,1746786759.2325895
5661000,1746786759.3061545
5667000,1746786759.3799496
5673000,1746786759.470221
5685000,1746786759.5451138
5691000,1746786759.6236234
5697000,1746786759.7023053
5706000,1746786759.7757697
5709000,1746786759.855255
5718000,1746786759.9511254
5727000,1746786760.0229352
5733000,1746786760.0951383
5739000,1746786760.1712034
5745000,1746786760.2458117
5751000,1746786760.3220348
5757000,1746786760.3978012
5766000,1746786760.4936354
5775000,1746786760.5713792
5781000,1746786760.643822
5787000,1746786760.7148576
5793000,1746786760.7898655
5802000,1746786760.869036
5808000,1746786760.9457548
5814000,1746786761.0178733
5820000,1746786761.092753
5829000,1746786761.1659713
5835000,1746786761.2425387
5844000,1746786761.3211145
5850000,1746786761.4040456
5859000,1746786761.4782548
5865000,1746786761.5524087
5868000,1746786761.626935
5877000,1746786761.7052422
5883000,1746786761.7827003
5892000,1746786761.8622332
5898000,1746786761.9361858
5904000,1746786762.0128887
5913000,1746786762.0889664
5916000,1746786762.1734347
5925000,1746786762.2642033
5934000,1746786762.3431714
5943000,1746786762.4160333
5949000,1746786762.4868464
5952000,1746786762.5597308
5958000,1746786762.6356525
5970000,1746786762.708643
5973000,1746786762.784145
5982000,1746786762.8570147
5988000,1746786762.9337735
5994000,1746786763.0100682
6003000,1746786763.0818434
6009000,1746786763.1610513
6015000,1746786763.238244
6021000,1746786763.3241181
6030000,1746786763.409149
6033000,1746786763.48509
6042000,1746786763.554814
6051000,1746786763.6305058
6060000,1746786763.7070541
6063000,1746786763.7811804
6069000,1746786763.865019
6078000,1746786763.948355
6087000,1746786764.0520544
6096000,1746786764.1301935
6102000,1746786764.204122
6108000,1746786764.2761047
6114000,1746786764.3508203
6120000,1746786764.4297843
6129000,1746786764.5008821
6135000,1746786764.5759912
6141000,1746786764.648769
6147000,1746786764.7311876
6156000,1746786764.806636
6162000,1746786764.8805702
6171000,1746786764.9526355
6174000,1746786765.0260184
6183000,1746786765.1021492
6189000,1746786765.1761293
6195000,1746786765.250196
6204000,1746786765.326024
6210000,1746786765.4078689
6216000,1746786765.4786954
6222000,1746786765.5497189
6231000,1746786765.6248603
6237000,1746786765.6948907
6240000,1746786765.7697654
6252000,1746786765.8430936
6255000,1746786765.900508
6261000,1746786765.9471903
6267000,1746786766.019599
6270000,1746786766.0943627
6279000,1746786766.1702857
6288000,1746786766.2446206
6294000,1746786766.3466027
6300000,1746786766.4219666
6309000,1746786766.4956956
6315000,1746786766.5739672
6321000,1746786766.6476607
6327000,1746786766.7173793
6333000,1746786766.787237
6342000,1746786766.8629692
6348000,1746786766.9381437
6354000,1746786767.0110407
6360000,1746786767.106116
6369000,1746786767.1791642
6378000,1746786767.2526174
6384000,1746786767.3230388
6387000,1746786767.3953564
6396000,1746786767.4671848
6402000,1746786767.540585
6408000,1746786767.6127477
6414000,1746786767.68916
6423000,1746786767.7629118
6429000,1746786767.836692
6435000,1746786767.9128408
6441000,1746786767.9932902
6450000,1746786768.069927
6456000,1746786768.142804
6459000,1746786768.2276504
6471000,1746786768.3030968
6477000,1746786768.377043
6483000,1746786768.4534771
6492000,1746786768.525592
6498000,1746786768.6049907
6504000,1746786768.6795466
6510000,1746786768.7491324
6519000,1746786768.8220663
6525000,1746786768.895012
6531000,1746786768.9807582
6540000,1746786769.0564947
6546000,1746786769.1295714
6552000,1746786769.2011206
6558000,1746786769.2938242
6567000,1746786769.373232
6573000,1746786769.4492931
6579000,1746786769.5251136
6588000,1746786769.6000996
6597000,1746786769.6729167
6600000,1746786769.7489405
6606000,1746786769.8251653
6615000,1746786769.8966153
6621000,1746786769.9719396
6630000,1746786770.0441017
6633000,1746786770.1177652
6636000,1746786770.1926959
6648000,1746786770.2713847
6657000,1746786770.350535
6663000,1746786770.4303913
6669000,1746786770.5037131
6675000,1746786770.576196
6684000,1746786770.6614926
6690000,1746786770.731513
6696000,1746786770.828836
6705000,1746786770.9230115
6714000,1746786770.9970164
6717000,1746786771.06709
6723000,1746786771.143341
6732000,1746786771.2139914
6741000,1746786771.2877204
6744000,1746786771.3635402
6753000,1746786771.4488707
6759000,1746786771.535135
6768000,1746786771.6065962
6777000,1746786771.6792958
6780000,1746786771.7500236
6789000,1746786771.8260021
6795000,1746786771.904302
6804000,1746786771.9801412
6807000,1746786772.0528686
6816000,1746786772.1238384
6822000,1746786772.1957004
6828000,1746786772.2695045
6834000,1746786772.3416462
6840000,1746786772.4241207
6849000,1746786772.4997911
6855000,1746786772.5785599
6861000,1746786772.6560855
6870000,1746786772.730932
6876000,1746786772.80199
6882000,1746786772.8769083
6888000,1746786772.9528778
6894000,1746786773.0277722
6900000,1746786773.1036716
6909000,1746786773.177058
6915000,1746786773.2508156
6924000,1746786773.3242052
6930000,1746786773.3978236
6936000,1746786773.4717202
6942000,1746786773.5442317
6948000,1746786773.6159303
6957000,1746786773.6882842
6963000,1746786773.7630696
6969000,1746786773.8342485
6972000,1746786773.9118829
6981000,1746786773.9907107
6990000,1746786774.0693498
6996000,1746786774.139886
7002000,1746786774.2115893
7008000,1746786774.2933667
7017000,1746786774.3668518
7023000,1746786774.4420094
7032000,1746786774.5122015
7035000,1746786774.5987775
7044000,1746786774.6811967
7053000,1746786774.753759
7059000,1746786774.8263922
7065000,1746786774.900632
7071000,1746786774.9748423
7077000,1746786775.0463562
7086000,1746786775.122414
7089000,1746786775.1926315
7098000,1746786775.2655683
7104000,1746786775.3399422
7113000,1746786775.417838
7116000,1746786775.491654
7122000,1746786775.5656855
7131000,1746786775.6402712
7137000,1746786775.7183485
7143000,1746786775.7930415
7149000,1746786775.8727164
7161000,1746786775.9425726
7167000,1746786776.0215623
7173000,1746786776.0971243
7176000,1746786776.1728308
7188000,1746786776.2478163
7191000,1746786776.3221834
7200000,1746786776.3950224
7206000,1746786776.4687066
7212000,1746786776.5417256
7218000,1746786776.6171684
7227000,1746786776.6917908
7230000,1746786776.7789335
7239000,1746786776.8529003
7248000,1746786776.9229617
7251000,1746786776.9957066
7260000,1746786777.0796413
7266000,1746786777.1545568
7275000,1746786777.2270656
7281000,1746786777.298936
7284000,1746786777.375628
7293000,1746786777.4514258
7299000,1746786777.5258029
7308000,1746786777.598801
7317000,1746786777.6811075
7320000,1746786777.7541473
7329000,1746786777.8315325
7335000,1746786777.9051
7344000,1746786777.954794
7347000,1746786778.0281541
7353000,1746786778.1020832
7359000,1746786778.173911
7365000,1746786778.2532196
7371000,1746786778.3294363
7380000,1746786778.40238
7386000,1746786778.4942923
7395000,1746786778.5812275
7401000,1746786778.657099
7410000,1746786778.7315397
7413000,1746786778.8117456
7425000,1746786778.8831458
7428000,1746786778.957201
7437000,1746786779.0262897
7443000,1746786779.0987575
7449000,1746786779.1751175
7458000,1746786779.2514105
7464000,1746786779.3229146
7470000,1746786779.3987756
7476000,1746786779.4720287
7485000,1746786779.5435352
7488000,1746786779.6177685
7497000,1746786779.692187
7503000,1746786779.77205
7512000,1746786779.8500822
7515000,1746786779.9278588
7524000,1746786780.004235
7527000,1746786780.0762246
7536000,1746786780.1455784
7542000,1746786780.2208445
7548000,1746786780.2945247
7557000,1746786780.3841128
7566000,1746786780.4560368
7572000,1746786780.5299382
7575000,1746786780.609565
7587000,1746786780.6656451
7590000,1746786780.7201526
7596000,1746786780.7775502
7602000,1746786780.8349934
7605000,1746786780.8927224
7611000,1746786780.9512403
7614000,1746786781.00673
7620000,1746786781.0612795
7626000,1746786781.116348
7629000,1746786781.168634
7635000,1746786781.2265637
7638000,1746786781.282976
7647000,1746786781.3377094
7650000,1746786781.3916082
7653000,1746786781.4470537
7659000,1746786781.5230489
7665000,1746786781.5789511
7671000,1746786781.634167
7677000,1746786781.688082
7680000,1746786781.7439928
7686000,1746786781.875012
7701000,1746786781.9539425
7707000,1746786782.0318296
7716000,1746786782.1063051
7719000,1746786782.17795
7725000,1746786782.253017
7734000,1746786782.325248
7740000,1746786782.3982852
7746000,1746786782.4700978
7752000,1746786782.5411913
7758000,1746786782.6136565
7764000,1746786782.6879153
7770000,1746786782.7625506
7779000,1746786782.8353522
7785000,1746786782.909058
7794000,1746786782.9821873
7797000,1746786783.0541377
7803000,1746786783.1241245
7809000,1746786783.2109184
7821000,1746786783.285407
7824000,1746786783.3587055
7833000,1746786783.4321654
7839000,1746786783.505845
7848000,1746786783.5859828
7854000,1746786783.6567607
7860000,1746786783.7272134
7866000,1746786783.8050172
7875000,1746786783.8767266
7878000,1746786783.9571664
7887000,1746786784.0328522
7893000,1746786784.1083915
7899000,1746786784.1779413
7908000,1746786784.2522922
7911000,1746786784.32598
7920000,1746786784.4005792
7926000,1746786784.471972
7932000,1746786784.542068
7938000,1746786784.617117
7944000,1746786784.7008314
7953000,1746786784.7795746
7962000,1746786784.8578181
7968000,1746786784.9323723
7974000,1746786785.0093021
7980000,1746786785.0847857
7989000,1746786785.1606023
7995000,1746786785.2375026
8004000,1746786785.3145545
8007000,1746786785.3897424
8013000,1746786785.4690342
8022000,1746786785.54152
8031000,1746786785.6215734
8037000,1746786785.7078474
8046000,1746786785.7830784
8049000,1746786785.86006
8058000,1746786785.939388
8064000,1746786786.018093
8073000,1746786786.0931382
8076000,1746786786.1662004
8085000,1746786786.2391596
8091000,1746786786.3138795
8100000,1746786786.391551
8106000,1746786786.4676754
8112000,1746786786.5450559
8118000,1746786786.6191149
8124000,1746786786.6929955
8133000,1746786786.7668533
8139000,1746786786.8454022
8148000,1746786786.916067
8154000,1746786786.9867792
8160000,1746786787.0637038
8166000,1746786787.138785
8172000,1746786787.2142591
8178000,1746786787.2893913
8187000,1746786787.3640528
8193000,1746786787.4369378
8199000,1746786787.5139484
8205000,1746786787.5890467
8211000,1746786787.6651835
8220000,1746786787.7390492
8226000,1746786787.8129191
8232000,1746786787.884202
8241000,1746786787.959782
8247000,1746786788.037066
8253000,1746786788.1102395
8259000,1746786788.179244
8265000,1746786788.2567132
8274000,1746786788.3337693
8283000,1746786788.4111974
8289000,1746786788.4983497
8295000,1746786788.5694785
8301000,1746786788.6453419
8310000,1746786788.7255857
8313000,1746786788.8001716
8322000,1746786788.87062
8328000,1746786788.962016
8334000,1746786789.0371344
8343000,1746786789.1138809
8349000,1746786789.186264
8358000,1746786789.2570343
8364000,1746786789.329099
8367000,1746786789.400254
8376000,1746786789.4791005
8385000,1746786789.5490985
8388000,1746786789.628931
8397000,1746786789.700195
8400000,1746786789.7726152
8409000,1746786789.8476064
8418000,1746786789.9219005
8424000,1746786790.002697
8430000,1746786790.074225
8436000,1746786790.1476946
8442000,1746786790.2229917
8451000,1746786790.2957418
8457000,1746786790.3750834
8463000,1746786790.4700336
8472000,1746786790.5419524
8478000,1746786790.6124923
8484000,1746786790.68824
8490000,1746786790.763287
8499000,1746786790.8401902
8508000,1746786790.9217572
8514000,1746786790.9988403
8520000,1746786791.074888
8529000,1746786791.1452403
8532000,1746786791.220738
8541000,1746786791.2997181
8547000,1746786791.3755937
8556000,1746786791.4594123
8562000,1746786791.5355902
8571000,1746786791.6070013
8574000,1746786791.683386
8583000,1746786791.753422
8589000,1746786791.8266566
8592000,1746786791.8984318
8601000,1746786791.973793
8607000,1746786792.0525033
8616000,1746786792.1280215
8622000,1746786792.199762
8628000,1746786792.2707083
8631000,1746786792.345191
8640000,1746786792.4181225
8649000,1746786792.4886277
8652000,1746786792.5582128
8658000,1746786792.636082
8667000,1746786792.7107975
8676000,1746786792.786827
8682000,1746786792.860094
8688000,1746786792.9352517
8694000,1746786793.008695
8703000,1746786793.07808
8709000,1746786793.1498046
8712000,1746786793.2250032
8721000,1746786793.311071
8730000,1746786793.385935
8733000,1746786793.4642582
8742000,1746786793.5337598
8748000,1746786793.605264
8754000,1746786793.6770632
8760000,1746786793.749387
8766000,1746786793.827813
8775000,1746786793.898133
8781000,1746786793.9799607
8790000,1746786794.0565143
8796000,1746786794.1269271
8802000,1746786794.2011797
8808000,1746786794.2726653
8817000,1746786794.3544316
8823000,1746786794.428972
8829000,1746786794.5021334
8835000,1746786794.5827942
8844000,1746786794.660635
8850000,1746786794.7310348
8856000,1746786794.8047788
8862000,1746786794.878697
8871000,1746786794.954112
8874000,1746786795.0249925
8883000,1746786795.0993977
8889000,1746786795.1776168
